osm_id,code,fclass,population,name,X,Y
1858131865,1004,hamlet,0,ß×ƒß×áß×éß×ÿß×ôßƒìÔÇïß×öß×?ß×äß×Çß×Çßƒï,104.91325640000,11.58290620000
1912489870,1002,town,0,ß×ƒßƒÆß×Üß×?ß×ÇÔÇïß×öß×Âß×Æß×Âß×Ö,104.94578310000,11.99310560000
1912506658,1002,town,0,ß×ƒßƒÆß×Üß×?ß×ÇÔÇïß×åßƒÆß×øß×?ß×ä,105.96060570000,12.25702380000
1912506660,1003,village,0,ß×Çßƒåß×ûß×äßƒïß×Üß×Âßƒåß×ä,105.93889050000,12.19355070000
1912509675,1003,village,0,ß×ößƒëß×¥ß×ƒ,105.69830710000,12.25022780000
1912509676,1002,town,0,ß×ƒßƒÆß×Üß×?ß×ÇÔÇïß×ÇßƒÆß×Üß×?ß×àß×åßƒÆß×ÿß×Âß×Ü,105.64998440000,12.27392180000
1912510168,1003,village,0,ß×âß×?ßƒåß×Çßƒäßƒçß×ûß×©ß×Ü,105.54660770000,12.14117780000
1912514269,1003,village,0,ß×ƒßƒÆß×Üßƒéß×ƒßƒÇß×ÿ,105.54466910000,11.94461670000
1912514272,1003,village,0,ß×âß×?ßƒåß×çß×ößƒï,105.62547870000,11.91436500000
1912514275,1004,hamlet,0,Tonle Bet,105.47755540000,11.96974260000
1912514278,1003,village,0,ß×âß×?ßƒåß×ûß×Âß×ÿß×çß×©ß×øß×Âßƒåß×ä,105.54730840000,12.09585040000
1912520123,1003,village,0,ß×âß×?ßƒåß×ƒßƒÆß×Üß×íß×ößƒï,105.74201540000,11.87690660000
1912520125,1003,village,0,ß×âß×?ßƒåß×Çß×ÄßƒÆß×èßƒäß×øß×çßƒÆß×Üß×?ßƒå,105.78233320000,11.82867920000
1912552343,1002,town,0,ß×ƒßƒÆß×Üß×?ß×ÇÔÇïß×ƒßƒÆß×ôß×¢ß×ø,106.42040150000,12.07221760000
1912552348,1003,village,0,ß×üßƒÆß×çß×Âß×Ö,106.27616560000,11.82521770000
1912552388,1003,village,0,Sre Romduol,106.37350140000,11.96604890000
1912552445,1003,village,0,Kbal Trach,106.39879990000,12.03479810000
1912552536,1003,village,0,Kbal Chrum,106.40372010000,12.01699920000
1912562414,1003,village,0,O Am,106.88637220000,12.11223040000
1913689401,1003,village,0,ß×âß×?ßƒåß×ÿßƒüß×ƒß×Üß×çßƒÆß×Üßƒâ,105.41270890000,12.29968070000
1913691489,1004,hamlet,0,Ampel Mountain,105.45973660000,12.29142980000
1913768802,1003,village,0,Kchao village,105.42469880000,12.90185860000
1913769799,1003,village,0,Runteah village,105.42416240000,12.94161770000
1961312680,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×éß×Âß×ƒßƒïß×ÇßƒÆß×Üß×í,103.26286160000,12.75502330000
1961313797,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ÿßƒäß×äß×½ß×ƒßƒÆß×ƒß×©,103.44864150000,12.77575800000
1961315546,1003,village,0,Tippedey,103.26892400000,12.85957570000
1969340985,1003,village,0,Chamka Bei,104.39214560000,10.57773950000
1985974661,1003,village,0,Ta Nuk,103.14899740000,12.94937480000
1985974747,1003,village,0,Sdey,103.22322240000,12.95202670000
1985974827,1003,village,0,Robas Thnung,103.29943310000,12.97338580000
1985974837,1003,village,0,Kbal Thnol,103.32823010000,12.97976880000
2022622255,1002,town,0,ß×üß×ÄßƒÆß×îß×èß×?ß×ôß×ûßƒüß×ë,104.91942730000,11.57726930000
2022623613,1002,town,0,ß×üß×ÄßƒÆß×îßƒºß×ÿß×Çß×Üß×Â,104.91066890000,11.56376490000
2022802976,1002,town,0,ß×üß×ÄßƒÆß×îß×àßƒåß×Çß×Âß×Üß×ÿß×ô,104.91486860000,11.54521210000
2024110324,1002,town,0,ß×üß×ÄßƒÆß×îß×ÿß×Âß×ôß×çßƒÉß×Ö,104.89847020000,11.53150890000
2026019028,1002,town,0,ß×üß×ÄßƒÆß×îß×æß×¢ß×øß×éßƒäß×Ç,104.89968720000,11.57386920000
2026084795,1002,town,0,ß×üß×ÄßƒÆß×îß×èß×äßƒÆß×Çßƒä,104.89142200000,11.50577320000
2026085956,1002,town,0,ß×üß×ÄßƒÆß×îß×ûßƒäß×Æß×Àßƒìß×ƒßƒéß×ôß×çßƒÉß×Ö,104.85418780000,11.56209700000
2026101925,1002,town,0,ß×üß×ÄßƒÆß×îß×½ß×ƒßƒÆß×ƒß×©ß×Çßƒéß×£,104.90375830000,11.62879270000
2026102703,1002,town,0,ß×üß×ÄßƒÆß×îß×ƒßƒéß×ôß×ƒß×?ß×ü,104.86924750000,11.57855570000
2052824913,1003,village,0,ß×ƒß×äßƒÆß×Çß×Âß×Åßƒïß×ƒßƒåß×Üßƒäß×ä,104.83933900000,11.70011010000
2052832513,1002,town,0,ß×üß×ÄßƒÆß×îß×ûßƒÆß×Üßƒéß×Çß×ûßƒÆß×ôßƒà,104.86086170000,11.65919150000
2072431655,1004,hamlet,0,ß×ùß×?ß×ÿß×Àß×ÇßƒÆß×Üß×Âßƒåß×äß×óß×äßƒÆß×ÜßƒÆß×Çß×äßƒó,104.84179180000,11.58306210000
2077065367,1004,hamlet,0,ß×ùß×?ß×ÿß×Àß×ÅßƒÆß×Üß×ûß×Âßƒåß×äß×óß×ëßƒÆß×àß×Âß×ë,104.78834530000,11.58168140000
2077511731,1004,hamlet,0,ß×ƒß×äßƒÆß×Çß×Âß×Åßƒïß×öß×?ß×äß×ÅßƒÆß×Üß×ößƒéß×Ç,104.92241420000,11.53337340000
2086005241,1004,hamlet,0,O,104.51206930000,13.42352440000
2086006747,1003,village,0,Pratheat,104.46655320000,13.38127690000
2145574313,1004,hamlet,0,Phaang,103.62317480000,14.30166590000
2145646486,1001,city,0,ß×ÇßƒÆß×Üß×?ß×äß×ƒßƒåß×Üßƒäß×ä,103.50923310000,14.17580590000
2145648689,1003,village,0,Banteay Chhmar,103.10528550000,14.06746580000
2146088921,1003,village,0,Osmach,103.69345150000,14.41415180000
2149948801,1003,village,0,Pong Moan,106.07458060000,13.43247620000
2152975982,1003,village,0,ß×âß×?ßƒåÔÇïß×çß×©ß×òß×Âß×Å,103.50895730000,11.31390600000
2158634399,1050,locality,0,Emerald Triangle,105.19887100000,14.34871130000
2162872653,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×çß×Âßƒåß×ÇßƒÆß×ƒß×Âß×ôßƒÆß×è,104.94308410000,14.21727130000
2162884425,1003,village,0,ß×âß×?ßƒåß×éßƒäß×Çß×ÿß×ô,103.28139750000,14.16171820000
2173153742,1003,village,0,Ó©ÜÓ?ëÓ©?Ó©ÖÓ©äÓ©ÑÓ©¡Ó©çÓ©ÑÓ©ÂÓ©ü,102.54402360000,13.66494770000
2185803057,1003,village,0,Sala Vichey,104.94454080000,12.95086360000
2185804004,1003,village,0,ß×âß×?ßƒåß×ƒßƒÆß×ûß×Âß×ôß×ÅßƒÆß×ôßƒäß×Å,104.39760540000,13.09107790000
2185810138,1003,village,0,ß×Üß×Çß×Âß×Çßƒåß×öß×?ß×Å,104.00841000000,13.33669830000
2198101950,1003,village,0,Rong Pok,102.86875420000,12.72175410000
2199073102,1003,village,0,Kouk Kdouch,103.09190940000,13.26576010000
2217990264,1003,village,0,Sdao,102.97289830000,12.89179670000
2217990265,1003,village,0,Sneung,103.05095500000,12.96681610000
2217990266,1003,village,0,ß×ÅßƒÆß×Üßƒéß×ä,102.89553250000,12.83448670000
2240814924,1003,village,0,ß×âß×?ßƒåÔÇïß×óß×ÄßƒÆß×èß×?ß×äß×æß×?ß×Ç,103.47563510000,11.18677760000
2240814956,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ƒßƒÆß×Üßƒéß×óßƒåß×öß×Àß×ø,103.74545440000,11.11917860000
2242630550,1003,village,0,Pang Rolem,102.71689340000,12.81284740000
2245841306,1003,village,0,ß×âß×?ßƒåß×ÅßƒÆß×Üßƒéß×äß×ÅßƒÆß×Üß×Öß×?ß×ä,104.21261010000,11.27724950000
2337334577,1003,village,0,ß×âß×?ßƒåß×ÿßƒÆß×Çß×Âß×Çßƒï,104.72409560000,11.64294330000
2393663966,1050,locality,0,French Era Ghost Town,104.31584840000,10.48396370000
2405762747,1003,village,0,Ó?òÓ??Ó?ÇÓ?çÓ??Ó??,106.53735140000,14.59370620000
2429121117,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ÇßƒÇß×ôß×ƒßƒÆß×£ß×Âß×Ö,105.04999240000,11.50997830000
2435984099,1002,town,0,ß×üß×ÄßƒÆß×îß×çßƒÆß×Üßƒäß×Öß×àß×äßƒÆß×£ß×Â,104.91708460000,11.65341620000
2440086067,1010,suburb,0,ß×Çßƒäßƒçß×ûßƒüß×çßƒÆß×Ü,104.94017120000,11.54748450000
2593832393,1003,village,0,ß×ƒßƒÆß×£ß×Âß×Ö,105.07867290000,11.78384440000
2627872087,1003,village,0,Loa Ka,107.16751070000,12.49975510000
2627891057,1003,village,0,Dak Dam,107.30866040000,12.42080760000
2627915429,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×Çßƒäßƒçß×ëßƒéß×Ç,107.04518370000,13.08035810000
2627993600,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×óß×?ß×Üß×çß×?ßƒå,106.99257400000,13.80183460000
2639446469,1050,locality,0,Phnom Den,104.92189700000,10.60975510000
2639446470,1002,town,0,Tß?ïnh Bi?¬n,104.94928870000,10.60466610000
2643762515,1004,hamlet,0,Ó?ëÓ?ÜÔÇïÓ??Ó?Ö Ó??ÔÇïÓ?×ÔÇïÓ?ÇÓ?ÀÓ?üÓ?¡,107.55000760000,14.70554730000
2645731260,1003,village,0,,107.11521380000,12.39024100000
2651676145,1004,hamlet,0,Ban Ke Toch,106.65435460000,13.98583840000
2651681600,1003,village,0,Samong,106.49617170000,14.07270900000
2651777934,1003,village,0,Rolung,107.23854830000,12.48561640000
2656002743,1050,locality,0,Victory Hill,103.50584610000,10.63492510000
2656017683,1050,locality,0,Downtown,103.52836730000,10.62359630000
2674339141,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ƒßƒåß×öß×?ß×Ü,105.96519600000,12.77519980000
2684938515,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×öß×Üß×Çßƒéß×£,107.21448020000,13.68688980000
2687937841,1003,village,0,Kamlot,103.71064900000,11.46193010000
2698029469,1003,village,0,ß×âß×?ßƒåß×óß×Üß×Àß×Öß×ÇßƒÆß×ƒß×ÅßƒÆß×Ü,104.96488820000,11.57251900000
2702233116,1003,village,0,ß×âß×?ßƒåß×öß×?ß×ä,105.11856560000,12.42917780000
2898715489,1003,village,0,Kampi,106.02407340000,12.61452050000
2905672920,1004,hamlet,0,Mß?Öc B?ái,106.17709070000,11.07708580000
3029038980,1004,hamlet,0,Rß?½ng Dß?ºu,106.15427620000,11.11117670000
3029038981,1004,hamlet,0,T?ón Lß?¡p,106.15105750000,11.11530350000
3029038982,1004,hamlet,0,T?á Beng,106.18046290000,11.09442270000
3029039008,1004,hamlet,0,Tr?¿ G??,106.15912590000,11.09957780000
3043440633,1003,village,0,Reang Kesey,103.25970710000,12.97182130000
3043440694,1003,village,0,Srah Kaev,103.31285150000,13.01167810000
3043441102,1003,village,0,Svey Kang,103.25361380000,13.06447150000
3074982996,1002,town,0,ß×üß×ÄßƒÆß×îß×àßƒÆß×öß×Âß×Üß×óßƒåß×ûßƒà,104.96674470000,11.52282630000
3075203128,1050,locality,0,Downtown,104.92509050000,11.57029910000
3075249125,1050,locality,0,ß×ûßƒüß×çßƒÆß×Üß×Çßƒäßƒçß×æß×©ß×ÇßƒÆß×Üß×?ß×ä,104.94240690000,11.55363720000
3150473347,1002,town,0,ß×âß×?ßƒåß×óßƒÆß×ôß×Çß×øß×?ß×ä,105.28684490000,11.26409050000
3252685163,1003,village,0,,105.13703160000,12.56724320000
3253351925,1003,village,0,Chumnik,103.24029510000,13.07709940000
3295304905,1003,village,0,Dong,103.15131380000,12.96830150000
3295306950,1003,village,0,Puk Chhma,103.26967380000,13.05217610000
3302039216,1004,hamlet,0,Chhak Rokar,102.75149740000,12.65239970000
3302039217,1003,village,0,Chisang,102.83895900000,12.85049130000
3302039218,1003,village,0,Chrangleng,102.76915380000,12.84649360000
3302039219,1003,village,0,O Svay,103.01389450000,12.93169090000
3302039220,1004,hamlet,0,Samlot,102.74110290000,12.67252770000
3302039221,1004,hamlet,0,Sre Andong,102.77682010000,12.64408940000
3302047144,1003,village,0,Ahlong Krasang,103.14592570000,12.87419960000
3302047145,1003,village,0,Sasar Pok,103.13972920000,12.89728400000
3302147988,1003,village,0,Svay Cheat,103.25135640000,12.92890520000
3302760062,1003,village,0,Anlong Vil,103.23443020000,13.08319450000
3302760063,1003,village,0,Pankha,103.28479310000,13.03908850000
3302760073,1003,village,0,Kampong Preah,103.29936120000,13.03129460000
3308526284,1003,village,0,Dob Krasang,103.37530000000,12.88495640000
3308526285,1003,village,0,Kakaoh,103.39858630000,12.84160600000
3308526286,1003,village,0,Prey Toch,103.37130090000,12.89503040000
3310022698,1003,village,0,Krang Svat,103.21583360000,12.71835070000
3325798843,1003,village,0,Os Tuk,103.34017280000,12.95890250000
3325798844,1003,village,0,Sala Trav,103.35228050000,12.94068270000
3354434793,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×êß×?ß×Ç,104.45481140000,10.83597390000
3419291332,1004,hamlet,0,ß×ùß×?ß×ÿß×Àß×öß×?ß×äß×êß×?ß×Ç,104.95110050000,11.53069470000
3446807483,1003,village,0,Mß?? Qu?¢ ?É??ng,106.20915720000,10.96881980000
3447766391,1003,village,0,ß×âß×?ßƒåß×ƒßƒåß×Üßƒäß×ä,106.12857160000,10.92836460000
3447779545,1004,hamlet,0,ß?ñp 4,106.21411330000,10.97542620000
3464934593,1050,locality,0,Koh Roka,105.20025620000,10.91372720000
3467119120,1002,town,0,ß×ƒßƒÆß×Üß×?ß×ÇÔÇïß×Åß×Âß×£ßƒéß×ä,107.10804290000,14.04728730000
3492537160,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×óß×ÄßƒÆß×èß×?ß×äß×ÿß×Âß×ƒ,107.29701580000,13.86627590000
3492537161,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×óß×?ß×Üß×Ößƒëß×Âß×èß×Âß×£,107.34831870000,13.66892240000
3492539643,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×Çß×?ß×ôß×ÿß×?ßƒå,106.77222140000,13.58094400000
3655169541,1004,hamlet,0,,105.71079360000,13.64187950000
3655169726,1004,hamlet,0,,105.62799910000,13.67168600000
3679163771,1050,locality,0,Choeung Kou,103.80396630000,10.73600720000
3689914410,1050,locality,0,Pech Nil,104.10537280000,11.21048110000
3693381623,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ûßƒÆß×Üßƒâß×êß×Ü,105.25520280000,12.05578100000
3693381624,1003,village,0,,105.28251590000,12.05415740000
3693383478,1003,village,0,,105.30167750000,12.05508070000
3696691108,1003,village,0,,103.10551780000,13.63472750000
3712549925,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×óß×äßƒÆß×éß×Üß×öß×?ß×Üß×©,104.97533080000,10.99583630000
3713740774,1010,suburb,0,Dara Sakor Seashore Resort Area (long-term project),103.14857080000,10.92854220000
3744037127,1004,hamlet,0,Dal,107.34140210000,13.85638680000
3744037129,1004,hamlet,0,Ta Lav,107.24982110000,13.93140460000
3744037192,1003,village,0,Taveng Krom,107.07647580000,14.07415900000
3744037193,1003,village,0,Phak Nam,106.92839750000,13.99392430000
3744037242,1003,village,0,Kalay,106.95050400000,13.83896130000
3751260106,1003,village,0,Kachon,106.84354700000,13.96954400000
3781831531,1004,hamlet,0,ß×ùß×?ß×ÿß×Àß×Üß×¥ß×ø,103.73683570000,13.54142700000
3781834822,1004,hamlet,0,ß×ùß×?ß×ÿß×Àß×Üßƒåß×èß×¢ß×ø,103.78423560000,13.54657960000
3781834823,1003,village,0,Kouk Trach,103.75674830000,13.54403460000
3781834824,1004,hamlet,0,ß×ùß×?ß×ÿß×Àß×ƒßƒÆß×Üßƒç,103.80230730000,13.57282510000
3781834825,1004,hamlet,0,ß×ùß×?ß×ÿß×Àß×ÇßƒÆß×öß×Âß×øß×ÇßƒÆß×Üß×ûß×¥,103.77307760000,13.54121840000
3781834827,1004,hamlet,0,ß×ùß×?ß×ÿß×Àß×éßƒäß×Çß×ÇßƒÆß×ôß×Âßƒåß×ä,103.76569620000,13.54372170000
3781839641,1004,hamlet,0,ß×ùß×?ß×ÿß×Àß×ÅßƒÆß×Üß×ûß×Âßƒåß×äß×½ß×ƒßƒÆß×ƒß×©,103.72919670000,13.53512680000
3789362044,1050,locality,0,,104.74498310000,11.79471610000
3789367283,1003,village,0,ß×ÅßƒÆß×Üß×ûß×Âßƒåß×äß×êß×?ß×Ç,105.09328160000,12.43318210000
3818341814,1004,hamlet,0,ß×ùß×?ß×ÿß×Àß×Çßƒäßƒçß×Çßƒüß×ÜßƒÆß×èß×Àßƒì,104.53664860000,13.79034180000
3856564266,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×éß×Àß×Üß×©ß×ƒß×Âß×éß×Ü,103.10045680000,10.94225240000
3889886693,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×éß×©ß×Üß×©ß×£ß×äßƒï,104.87676910000,10.64001790000
3894591427,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×Çßƒäßƒçß×óß×ÄßƒÆß×èßƒéß×Å,104.94933200000,10.79892950000
3894598761,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×öß×Âß×æß×©,104.81195770000,11.24079430000
3894601817,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ûßƒÆß×Üßƒâß×Çß×ößƒÆß×öß×Âß×ƒ,104.94697260000,11.09492590000
3894614282,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ƒßƒåß×Üßƒäß×ä,104.80120790000,11.14209110000
3894621230,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×öß×?ß×Üß×©ß×çß×øß×ƒß×Âß×Ü,105.01798780000,10.83404520000
3894629404,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×æßƒÆß×Üß×Âßƒåß×ä,104.77704610000,10.90674610000
3894778081,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×Çßƒäßƒçß×Æßƒå,105.05555950000,11.12567160000
3894778082,1002,town,0,ß×ƒßƒÆß×Üß×?ß×ÇÔÇïß×øß×¥ß×Çß×èßƒéß×Ç,105.22771360000,11.17789290000
3894778083,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ûß×Âß×ÿß×çß×Ü,105.22450170000,11.10794660000
3894778084,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ƒßƒÆß×óß×Âß×ä,105.00371870000,11.36056120000
3894788841,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×øßƒÆß×£ß×Âß×»ß×ÿ,105.04853160000,11.54304270000
3895980512,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ûß×Âß×Üß×Âßƒåß×ä,105.22892450000,11.66339530000
3895980513,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ƒßƒèß×©ß×Æß×Üß×Çß×ÄßƒÆß×èß×Âß×ø,105.38077400000,11.77406660000
3895980514,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ƒßƒÆß×£ß×Âß×Öß×çßƒÆß×Üßƒå,105.71529690000,11.11547900000
3895988286,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×àßƒåß×Çß×Âß×Üß×øß×¥,105.29243570000,12.30134170000
3895988287,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×Çßƒåß×ûß×äßƒïß×ƒßƒÇß×ÿ,105.42713240000,12.02101660000
3895988288,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×Çß×äß×ÿß×Âß×ƒ,105.27063080000,11.95053500000
3895992964,1002,town,0,ß×ƒßƒÆß×Üß×?ß×ÇÔÇïß×öß×Âß×Üß×Âß×Öß×Äßƒì,105.07894450000,12.38928680000
3895998696,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×åßƒéß×ö,105.33083290000,13.88333530000
3895998697,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×Çßƒåß×ûß×äßƒïß×ƒßƒÆß×£ß×Âß×Ö,104.82491070000,12.79157770000
3895998698,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ößƒÆß×Üß×Âß×ƒß×Âß×æß×öß×Âß×éß×ä,103.99784460000,13.34214710000
3895998699,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ößƒÆß×Üß×Âß×ƒß×Âß×æß×öß×øßƒÆß×øßƒÉß×äßƒÆß×é,104.94149300000,12.97826820000
3895998700,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ößƒÆß×Üß×Âß×ƒß×Âß×æß×ƒßƒåß×öß×?ß×Ü,105.06766470000,12.87803020000
3895998701,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×Üß×£ßƒÇß×ä,105.10844350000,13.34884860000
3895998702,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ƒß×ÄßƒÆß×èß×Âß×ôßƒï,105.24598500000,13.10064230000
3895998703,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ƒß×äßƒÆß×éß×ÿß×ÉßƒÆß×ÿß×©,104.90465890000,13.58178560000
3895998704,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ƒß×?ß×æßƒÆß×Üß×ôß×Àß×éß×ÿ,104.13541390000,13.23760560000
3896000300,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×öß×ôßƒÆß×æß×Âß×Öß×ƒßƒÆß×Üß×©,103.96438760000,13.59220830000
3896006434,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×óß×?ß×Üß×Üß×Âßƒåß×ä,107.16459630000,12.33204720000
3896006435,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ûßƒüß×çßƒÆß×Üß×Âß×èß×Â,107.42793500000,12.53922250000
3896006436,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ƒßƒüß×ƒß×Âß×ô,106.09382400000,13.55088850000
3896018459,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×óß×äßƒÆß×éß×Üß×çß×?ßƒå,103.64645580000,13.68809630000
3896018460,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×öß×ôßƒÆß×æß×Âß×Öß×óßƒåß×ûß×Àß×ø,103.13233940000,14.23339440000
3896018461,1002,town,0,ß×ƒßƒÆß×Üß×?ß×ÇÔÇïß×öß×£ßƒüß×ø,102.84259690000,13.27065840000
3896018462,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×àß×?ß×äß×Çß×Âß×øßƒï,103.57027220000,13.95447910000
3896018463,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ÇßƒÆß×Üß×íß×Âß×ëßƒï,103.41298710000,13.60531330000
3896018464,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ÿßƒëß×Âß×íßƒâ,102.37098670000,13.56094610000
3896018465,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ùßƒÆß×ôßƒåß×ƒßƒÆß×Üß×?ß×Ç,103.39199070000,13.84625020000
3896018466,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ƒßƒÆß×Üß×©ß×ƒßƒÆß×ôßƒå,103.51817660000,13.83305620000
3896018467,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ƒßƒÆß×£ß×Âß×Öß×àßƒüß×Ç,102.96119800000,13.78376440000
3896018468,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ÉßƒÆß×ÿß×éßƒäß×ø,103.08758630000,13.26014770000
3896018469,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ÉßƒÆß×ÿß×ûß×¢ß×Ç,103.05446380000,13.94949740000
3896018470,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×£ßƒëß×Âß×Üß×Àß×ô,103.75348130000,13.79410680000
3896048882,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×»ß×Çß×ùßƒÆß×ôßƒå,103.23051210000,13.16319180000
3896048883,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×öß×Âß×Çß×Âß×ô,103.79040790000,12.60301840000
3896048884,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×öß×Âß×Äß×ôßƒï,103.13830630000,12.93659490000
3896048885,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×öß×Üß×Àß×öß×?ß×Äßƒî,104.46407070000,12.43929270000
3896048886,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×Çßƒåß×ûß×äßƒïß×øßƒéß×ä,104.72556870000,12.27458880000
3896048887,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ùßƒÆß×ôßƒåß×ÇßƒÆß×Üß×£ßƒëß×Âß×ë,103.76413480000,12.35055360000
3896048888,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×Üß×øß×Âß×ößƒÆß×óßƒÇß×Ü,104.66130260000,12.20598380000
3896048889,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×Üß×Åß×ôß×ÿß×ÄßƒÆß×îß×ø,102.96904650000,12.89642020000
3896048890,1002,town,0,ß×ƒßƒÆß×Üß×?ß×ÇÔÇïß×ƒßƒåß×íß×?ß×Å,102.85237880000,12.62269160000
3896094944,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×çß×øß×éß×©ß×Üß×©,104.88153440000,12.15934910000
3896094945,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×üßƒÆß×ƒß×Âß×àßƒïß×Çß×ÄßƒÆß×èß×Âß×ø,105.01696230000,11.75035230000
3896094946,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ÿß×?ß×üß×Çßƒåß×ûß×?ß×ø,104.96640120000,11.72978000000
3896094947,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ºß×èß×?ß×äßƒÆß×é,104.69448330000,11.68648170000
3896094948,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ûß×ëß×Âß×«,104.79747760000,11.81973470000
3896101746,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×öß×Üß×ƒßƒüß×èßƒÆß×ï,104.53058320000,11.14808340000
3896101747,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×çß×?ßƒåß×éß×Àß×Üß×©,104.41907650000,10.92393980000
3896101748,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×èß×äß×æß×äßƒï,104.44598250000,10.70359250000
3896101749,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×ùßƒÆß×ôßƒåß×ƒßƒÆß×Üß×¢ß×à,104.36918420000,11.38444600000
3896120269,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×öß×ôßƒÆß×æß×Âß×Öß×ÿß×Âß×ƒ,104.55717030000,10.67319870000
3896120270,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×öß×?ß×æß×?ß×ÿß×ƒß×Âß×éß×Ü,103.46265250000,11.19107310000
3896120271,1002,town,0,ß×ƒßƒÆß×Üß×?ß×Çß×èßƒåß×Äß×Âß×Çßƒïß×àß×äßƒÆß×óß×¥ß×Ü,104.36731000000,10.52665300000
